image_id,X,Y,Width,Height,English Text,Hindi Text,P_TYPE
2386821,267,48,98.0,281,The person is jumping,व्यक्ति कूद रहा है,train
2386824,190,133,222.0,154,a black and white young striped zebra,एक काले और सफेद युवा धारीदार ज़ेबरा,train
2386825,325,86,97.0,100,neon sight that says \cash for gold\,नियॉन दृष्टि जो सोने के लिए \ नकद कहती है,train
2386829,135,85,204.0,155,Moving white snow on the hill.,पहाड़ी पर सफेद बर्फ का हिलना।,train
2386832,37,75,418.0,226,graffiti painted on truck,ट्रक पर चित्रित भित्ति चित्र,train
2386837,113,249,197.0,42,Airplane landing gear,हवाई जहाज लैंडिंग गियर,train
2386842,301,148,36.0,45,part of a cloud,एक बादल का हिस्सा,train
2386862,16,90,340.0,366,An adult sheep standing with a young lamb.,एक युवा भेड़ के बच्चे के साथ एक वयस्क भेड़।,train
2386863,212,214,130.0,85,brown metal train tracks,ब्राउन मेटल ट्रेन ट्रैक,train
2386865,0,105,296.0,176,a white and blue bus,एक सफेद और नीली बस,train
2386872,0,17,499.0,311,A metal fence,एक धातु का घेरा,train
2386881,90,61,392.0,285,a family at a birthday party,जन्मदिन पार्टी में एक परिवार,train
2386884,66,139,132.0,333,worker on ladder against traffic light pole,ट्रैफिक लाइट पोल के खिलाफ सीढ़ी पर कार्यकर्ता,train
2386886,209,247,78.0,145,This is a stop sign,यह एक स्टॉप साइन है,train
2386890,44,191,30.0,30,A small silver cellphone.,एक छोटा चांदी का सेलफोन।,train
2386894,60,280,67.0,78,a man going surfing,एक आदमी सर्फिंग जा रहा है,train
2386897,134,58,36.0,59,part of a cloud,एक बादल का हिस्सा,train
2386898,13,182,43.0,110,skier standing on mountain,पर्वत पर खड़ा स्कीयर,train
2386907,401,157,85.0,60,A black dog with white around its neck.,एक काला कुत्ता जिसकी गर्दन के चारों ओर सफेद रंग होता है।,train
2386911,213,112,77.0,60,Black frowny face sticker,काला भूरा चेहरा स्टिकर,train
2386912,100,21,214.0,287,a brown teddy bear using a laptop.,एक लैपटॉप का उपयोग करके एक भूरे रंग का टेडी बियर।,train
2386913,41,24,453.0,299,Buildings in a black and white photo,एक काले और सफेद फोटो में इमारतें,train
2386918,5,5,488.0,491,Four scenes of a man and a dog.,एक आदमी और एक कुत्ते के चार दृश्य।,train
2386919,215,88,45.0,23,A red baseball cap.,एक लाल बेसबॉल टोपी।,train
2386922,101,238,81.0,189,The horse tied to the pole.,घोड़ा पौल से बंधे हैं।,train
2386936,233,121,27.0,28,Elephant has large dark eye.,हाथी की बड़ी गहरी आंख होती है।,train
2386937,210,210,50.0,23,design on side of aircraft,वायुयान के किनारे पर डिजाइन,train
2386938,132,379,98.0,42,a red circle rug on the floor,फर्श पर एक लाल घेरा गलीचा,train
2386940,77,30,245.0,302,A white cow with a goat kid,एक बकरी के बच्चे के साथ एक सफेद गाय,train
2386949,436,236,27.0,26,boogie board in the sand,रेत में बूगी बोर्ड,train
2386957,170,118,153.0,135,a thick pink glazed donut,एक मोटी गुलाबी चमकता हुआ डोनट,train
2386958,82,124,217.0,371,This is a kid,यह एक बच्चा है,train
2386959,1,80,352.0,250,black cat in grass,काली बिल्ली घास में,train
2386964,61,145,60.0,116,man walking along sidewalk,फुटपाथ पर चलने वाला आदमी,train
2386966,180,170,35.0,15,airplane in the sky,आकाश में हवाई जहाज,train
2386976,146,125,174.0,44,green and white street sign,हरे और सफेद सड़क पर हस्ताक्षर,train
2386982,196,288,82.0,80,Quart container of apples,सेब के क्वार्टर कंटेनर,train
2386984,7,54,413.0,231,Black bear walking on all fours,चारों तरफ काले भालू चलते हैं,train
2386989,160,130,27.0,23,black and white clock in clock tower,क्लॉक टॉवर में काले और सफेद घड़ी,train
2386992,265,148,82.0,115,a woman riding a horse.,एक महिला घोड़े सवारी कर रही है |,train
2387003,208,2,171.0,232,A man leaning against a board,किसी बोर्ड के विरुद्ध एक व्यक्ति,train
2387007,56,220,40.0,38,sheep in the field,खेत में भेड़ें,train
2387008,28,0,447.0,360,Bus parked at curb,बस पर अंकुश लगाया,train
2387010,183,53,125.0,45,Lights line the store fronts,दुकान के बाहर रोशनी है,train
2387014,195,182,52.0,54,a large soccer ball,एक बड़ी फुटबॉल की गेंद,train
2387016,228,168,139.0,281,brown and tan clock tower,भूरे और तन घड़ी टॉवर,train
2387026,126,288,80.0,80,Green winter sports coat,ग्रीन विंटर स्पोर्ट्स कोट,train
2387032,183,47,103.0,63,black and white cat,काली और सफेद बिल्ली,train
2387034,206,114,45.0,154,leg of a zebra,एक ज़ेबरा का पैर,train
2387035,35,193,54.0,46,Gosling looks on as mother naps,गोस्लिंग मां नैप्स के रूप में दिखाई देता है,train
2387039,0,40,276.0,291,A man in a black shirt,काली शर्ट में एक आदमी,train
2387045,65,128,221.0,322,Shiny gray suitcase standing on wheels,स्थिर पहियों पर शिनी पक्ष,train
2387048,67,0,362.0,395,scissors on a plate of food,भोजन की थाली पर कैंची,train
2387051,181,166,29.0,39,UD on the clock.,घड़ी पर यू.डी.,train
2387052,214,173,67.0,55,a brown bear in the woods,जंगल में एक भूरा भालू,train
2387055,62,22,142.0,310,tall tower on brick building,ईंट इमारत पर लंबा टावर,train
2387056,1,64,47.0,71,Some power lines,कुछ बिजली लाइनों,train
2387059,38,11,336.0,281,black cat on couch,काली बिल्ली,train
2387063,6,7,491.0,311,the photograph is black and white,तस्वीर काला और सफेद है,train
2387065,95,100,165.0,175,a teddy bear in a tree,एक पेड़ में एक टेडी बियर,train
